id,cid,usn,ease,ivl,lastIvl,factor,time,type
1664220246246,1599601956356,30,3,1,-600,2300,2999,2
1664220246247,1599601956402,30,3,1,-600,2500,1637,0
1664220246248,1599601956401,30,3,-600,-60,0,2654,0
1664220293652,1599601956404,30,1,-60,-60,0,7820,0
1664220293653,1599601956406,30,1,-60,-60,0,4043,0
1664220293654,1599601956403,30,3,1,-600,2500,2551,0
1664220293655,1599601956378,30,2,-900,-600,2100,32712,2
1664220303583,1599601956404,30,3,-600,-60,0,1758,0
1664220303584,1599601956406,30,1,-60,-60,0,3608,0
1664220303595,1599601956401,30,3,1,-600,2500,1793,0
1664220303596,1599601956378,30,3,1,-600,2100,2501,2
1664220305892,1599601956406,30,1,-60,-60,0,2115,0
1664220307704,1599601956404,30,3,1,-600,2500,1553,0
1664220309858,1599601956406,30,3,-600,-60,0,1989,0
1664220311415,1599601956406,30,3,1,-600,2500,1386,0
1664306138161,1599601956111,30,3,5,3,1300,2332,1
1664306138164,1599601956373,30,3,7,3,2500,2391,1
1664306138165,1599601956177,30,3,38,15,2500,1678,1
1664306138166,1599601956405,30,3,3,1,2500,2290,1
1664306138177,1599601956374,30,3,5,3,2500,1897,1
1664306156567,1599601956365,30,3,8,3,2500,2054,1
1664306156568,1599601956178,30,1,-600,15,2100,3040,1
1664306156569,1599601956073,30,3,34,14,2300,3587,1
1664306156570,1599601956356,30,1,-600,1,2100,5355,1
1664306156571,1599601956143,30,3,8,5,1500,4119,1
1664306182627,1599601956401,30,1,-600,1,2300,7819,1
1664306182628,1599601956367,30,3,6,3,2500,6891,1
1664306182629,1599601956368,30,2,4,3,2350,5174,1
1664306182630,1599601956398,30,3,3,1,2500,3017,1
1664306182631,1599601956255,30,3,5,3,2300,2969,1
1664306207164,1599601956369,30,1,-600,3,2300,10588,1
1664306207165,1599601956397,30,3,3,1,2500,3584,1
1664306207166,1599601956394,30,3,3,1,2300,2920,1
1664306207167,1599601956088,30,1,-600,5,2100,4721,1
1664306207169,1599601956182,30,3,34,15,2500,2536,1
1664306233367,1599601956081,30,3,55,23,2500,2027,1
1664306233368,1599601956210,30,3,3,1,1700,12331,1
1664306233369,1599601956364,30,3,5,3,2500,3602,1
1664306233370,1599601956406,30,1,-600,1,2300,5190,1
1664306233381,1599601956275,30,3,18,9,2300,2798,1
1664306264705,1599601956260,30,3,7,3,2300,3588,1
1664306264706,1599601956314,30,3,7,3,2300,3853,1
1664306264707,1599601956107,30,3,3,1,1300,3168,1
1664306264708,1599601956295,30,3,20,9,2500,3822,1
1664306264709,1599601956359,30,1,-600,3,2100,16721,1
1664306281710,1599601956402,30,3,3,1,2500,3264,1
1664306281711,1599601956399,30,1,-600,1,2300,1775,1
1664306281712,1599601956172,30,1,-600,1,1300,4150,1
1664306281713,1599601956315,30,3,7,3,2300,4870,1
1664306281724,1599601956379,30,3,3,1,2100,2778,1
1664306308565,1599601956407,30,3,-600,-60,0,2902,0
1664306308567,1599601956408,30,1,-60,-60,0,7872,0
1664306308568,1599601956409,30,1,-60,-60,0,8232,0
1664306308570,1599601956410,30,3,-600,-60,0,2635,0
1664306308571,1599601956411,30,3,-600,-60,0,5021,0
1664306328663,1599601956337,30,2,2,1,1400,5675,1
1664306328665,1599601956305,30,3,9,5,2100,6254,1
1664306328666,1599601956115,30,3,54,20,2500,2202,1
1664306328667,1599601956360,30,3,5,3,2300,3472,1
1664306328678,1599601956185,30,3,37,15,2500,2261,1
1664306353698,1599601956384,30,1,-600,2,2150,4363,1
1664306353699,1599601956346,30,3,6,3,2100,2036,1
1664306353700,1599601956101,30,3,54,20,2500,2266,1
1664306353701,1599601956167,30,3,38,15,2500,2234,1
1664306353702,1599601956113,30,3,48,20,2500,13919,1
1664306369805,1599601956224,30,3,7,5,1300,4339,1
1664306369807,1599601956129,30,3,7,5,1500,2518,1
1664306369817,1599601956306,30,3,9,5,2100,1676,1
1664306369818,1599601956376,30,3,7,3,2500,4537,1
1664306369819,1599601956285,30,3,18,9,2300,2255,1
1664306390899,1599601956400,30,3,3,1,2500,2260,1
1664306390900,1599601956256,30,3,5,3,1500,2403,1
1664306390911,1599601956046,30,3,58,24,2500,3714,1
1664306390912,1599601956404,30,1,-600,1,2300,8743,1
1664306390922,1599601956372,30,3,9,3,2500,2511,1
1664306415649,1599601956408,30,2,-330,-60,0,11946,0
1664306415650,1599601956409,30,1,-60,-60,0,4524,0
1664306415651,1599601956378,30,3,3,1,2100,3418,1
1664306415652,1599601956014,30,3,59,24,2500,1551,1
1664306415653,1599601956371,30,3,7,3,2500,2887,1
1664306438497,1599601956388,30,2,2,1,2150,4277,1
1664306438508,1599601956385,30,1,-600,2,2150,7434,1
1664306438519,1599601956214,30,1,-600,1,1300,5883,1
1664306438529,1599601956207,30,3,33,14,2500,2728,1
1664306438530,1599601956302,30,3,24,9,2500,2134,1
1664306466370,1599601956412,30,1,-60,-60,0,10434,0
1664306466372,1599601956413,30,3,-600,-60,0,4155,0
1664306466373,1599601956414,30,2,-330,-60,0,4604,0
1664306466374,1599601956415,30,1,-60,-60,0,3951,0
1664306466375,1599601956416,30,3,-600,-60,0,4290,0
1664306481311,1599601956370,30,3,5,3,2500,1931,1
1664306481312,1599601956403,30,3,3,1,2500,3303,1
1664306481323,1599601956296,30,3,21,9,2500,1960,1
1664306481334,1599601956409,30,1,-60,-60,0,3881,0
1664306481345,1599601956408,30,3,-600,-60,0,3548,0
1664306499941,1599601956415,30,3,-600,-60,0,3939,0
1664306499942,1599601956412,30,3,-600,-60,0,3989,0
1664306499943,1599601956414,30,3,-600,-60,0,3921,0
1664306499944,1599601956356,30,3,1,-600,2100,2552,2
1664306499945,1599601956409,30,1,-60,-60,0,3873,0
1664306516643,1599601956178,30,3,1,-600,2100,3063,2
1664306516644,1599601956088,30,1,-600,-600,2100,5573,2
1664306516645,1599601956406,30,1,-600,-600,2300,2849,2
1664306516646,1599601956399,30,3,1,-600,2300,2453,2
1664306516657,1599601956401,30,3,1,-600,2300,2431,2
1664306536437,1599601956411,30,3,1,-600,2500,2132,0
1664306536438,1599601956369,30,1,-600,-600,2300,6496,2
1664306536439,1599601956359,30,3,1,-600,2100,3445,2
1664306536440,1599601956172,30,1,-600,-600,1300,4506,2
1664306536441,1599601956384,30,1,-600,-600,2150,2918,2
1664306552058,1599601956407,30,3,1,-600,2500,1673,0
1664306552059,1599601956410,30,3,1,-600,2500,1752,0
1664306552060,1599601956404,30,3,1,-600,2300,5940,2
1664306552061,1599601956385,30,3,1,-600,2150,1930,2
1664306552062,1599601956214,30,3,1,-600,1300,4026,2
1664306572087,1599601956409,30,3,-600,-60,0,5118,0
1664306572088,1599601956415,30,3,1,-600,2500,1786,0
1664306572089,1599601956412,30,3,1,-600,2500,5656,0
1664306572090,1599601956406,30,1,-600,-600,2300,4089,2
1664306572091,1599601956408,30,3,1,-600,2500,3050,0
1664306586439,1599601956416,30,3,1,-600,2500,3037,0
1664306586440,1599601956384,30,1,-600,-600,2150,3226,2
1664306586441,1599601956413,30,3,1,-600,2500,2469,0
1664306586442,1599601956172,30,3,1,-600,1300,3335,2
1664306586443,1599601956414,30,3,1,-600,2500,2001,0
1664306599694,1599601956088,30,3,1,-600,2100,3314,2
1664306599695,1599601956369,30,3,1,-600,2300,5739,2
1664306599706,1599601956409,30,3,1,-600,2500,3998,0
1664306603867,1599601956406,30,3,1,-600,2300,4009,2
1664306606781,1599601956384,30,3,1,-600,2150,2762,2
1664478583931,1599601956377,30,1,-600,3,2300,4040,1
1664478583932,1599601956411,30,3,3,1,2500,4449,1
1664478583943,1599601956401,30,3,3,1,2300,15606,1
1664478583953,1599601956316,30,3,10,5,2500,2285,1
1664478583954,1599601956385,30,3,3,1,2150,3600,1
1664478616849,1599601956359,30,1,-600,1,1900,19552,1
1664478616850,1599601956416,30,3,3,1,2500,4378,1
1664478616851,1599601956382,30,3,9,3,2500,3104,1
1664478616852,1599601956408,30,3,3,1,2500,2769,1
1664478616853,1599601956181,30,3,35,15,2500,2635,1
1664478638364,1599601956417,30,1,-60,-60,0,4561,0
1664478638375,1599601956418,30,1,-60,-60,0,7201,0
1664478638386,1599601956419,30,3,-600,-60,0,2624,0
1664478638387,1599601956420,30,1,-60,-60,0,3520,0
1664478638398,1599601956421,30,3,-600,-60,0,3431,0
1664478670544,1599601956082,30,3,5,3,1900,3248,1
1664478670545,1599601956088,30,2,2,1,1950,7760,1
1664478670555,1599601956399,30,3,3,1,2300,2345,1
1664478670556,1599601956194,30,3,13,6,2100,3038,1
1664478670557,1599601956178,30,1,-600,1,1900,15584,1
1664478703779,1599601956422,30,3,-600,-60,0,18883,0
1664478703780,1599601956423,30,1,-60,-60,0,2824,0
1664478703781,1599601956424,30,1,-60,-60,0,5383,0
1664478703782,1599601956425,30,3,-600,-60,0,2920,0
1664478703783,1599601956426,30,1,-60,-60,0,3036,0
1664478726529,1599601956410,30,3,3,1,2500,2584,1
1664478726530,1599601956415,30,1,-600,1,2300,5274,1
1664478726531,1599601956208,30,1,-600,8,1750,4773,1
1664478726532,1599601956356,30,3,3,1,2100,7879,1
1664478726543,1599601956283,30,3,4,2,1750,2074,1
1664478749277,1599601956418,30,3,-600,-60,0,3637,0
1664478749278,1599601956420,30,1,-60,-60,0,3116,0
1664478749279,1599601956417,30,1,-60,-60,0,10215,0
1664478749280,1599601956309,30,3,15,7,2300,3234,1
1664478749281,1599601956187,30,3,37,16,2500,2356,1
1664478760872,1599601956380,30,3,6,3,2500,1722,1
1664478760873,1599601956099,30,3,57,22,2500,1734,1
1664478760884,1599601956381,30,3,8,3,2500,2000,1
1664478760894,1599601956188,30,3,38,15,2500,3024,1
1664478760895,1599601956390,30,1,-600,2,2150,2962,1
1664478809803,1599601956413,30,3,3,1,2500,14045,1
1664478809804,1599601956049,30,3,11,8,1300,5854,1
1664478809814,1599601956375,30,1,-600,3,2100,21403,1
1664478809815,1599601956026,30,3,60,23,2500,5641,1
1664478809816,1599601956189,30,3,40,16,2500,1749,1
1664478838807,1599601956423,30,3,-600,-60,0,6782,0
1664478838808,1599601956424,30,1,-60,-60,0,8860,0
1664478838819,1599601956426,30,2,-330,-60,0,7154,0
1664478838830,1599601956205,30,3,41,15,2500,2190,1
1664478838831,1599601956369,30,1,-600,1,2100,3770,1
1664478866340,1599601956420,30,1,-60,-60,0,4446,0
1664478866341,1599601956417,30,3,-600,-60,0,11715,0
1664478866342,1599601956414,30,3,3,1,2500,1750,1
1664478866343,1599601956412,30,1,-600,1,2300,4740,1
1664478866353,1599601956287,30,3,26,10,2500,4695,1
1664478898149,1599601956407,30,3,3,1,2500,1872,1
1664478898151,1599601956320,30,3,7,3,2100,7758,1
1664478898162,1599601956384,30,3,3,1,2150,4132,1
1664478898163,1599601956304,30,2,3,2,1800,13547,1
1664478898164,1599601956172,30,3,3,1,1300,4253,1
1664478933947,1599601956406,30,1,-600,1,2100,11033,1
1664478933948,1599601956266,30,3,22,10,2300,3653,1
1664478933950,1599601956404,30,1,-600,1,2100,15685,1
1664478933951,1599601956075,30,3,7,5,1900,3318,1
1664478933962,1599601956386,30,3,6,3,2500,1930,1
1664478965403,1599601956424,30,3,-600,-60,0,1883,0
1664478965404,1599601956214,30,1,-600,1,1300,3702,1
1664478965405,1599601956334,30,1,-600,4,1950,14987,1
1664478965406,1599601956149,30,2,4,3,1350,4418,1
1664478965407,1599601956276,30,3,5,3,1900,6273,1
1664478992489,1599601956420,30,3,-600,-60,0,2947,0
1664478992490,1599601956186,30,3,44,16,2500,1939,1
1664478992491,1599601956300,30,3,12,6,2300,17006,1
1664478992492,1599601956080,30,3,13,6,2100,1730,1
1664478992493,1599601956409,30,1,-600,1,2300,3252,1
1664479025639,1599601956328,30,3,13,5,2500,3417,1
1664479025640,1599601956284,30,1,-600,7,2100,6517,1
1664479025641,1599601956388,30,3,5,2,2150,2927,1
1664479025642,1599601956391,30,3,5,3,2500,2704,1
1664479025643,1599601956343,30,1,-600,3,1500,17387,1
1664479051032,1599601956009,30,3,57,23,2500,6326,1
1664479051033,1599601956324,30,3,13,6,2500,2665,1
1664479051044,1599601956027,30,3,73,28,2500,2136,1
1664479051045,1599601956281,30,1,-600,3,1300,10657,1
1664479051046,1599601956327,30,3,14,5,2500,3434,1
1664479088693,1599601956392,30,3,7,3,2500,5185,1
1664479088694,1599601956330,30,3,13,5,2500,23177,1
1664479088695,1599601956395,30,3,5,3,2500,2685,1
1664479088696,1599601956337,30,1,-600,2,1300,3086,1
1664479088697,1599601956383,30,3,7,3,2300,3302,1
1664479110037,1599601956112,30,3,54,22,2500,2764,1
1664479110038,1599601956393,30,3,6,3,2500,2066,1
1664479110040,1599601956293,30,3,14,7,2300,3838,1
1664479110052,1599601956221,30,3,43,16,2500,6602,1
1664479110054,1599601956059,30,2,20,16,1950,5873,1
1664479143350,1599601956387,30,3,8,3,2500,23686,1
1664479143351,1599601956212,30,3,24,11,2100,2034,1
1664479143353,1599601956321,30,3,16,6,2500,2023,1
1664479143354,1599601956319,30,3,15,6,2500,2319,1
1664479143355,1599601956277,30,3,16,7,2300,3049,1
1664479159004,1599601956192,30,3,42,17,2500,3172,1
1664479159005,1599601956118,30,3,49,21,2500,3253,1
1664479159016,1599601956366,30,3,7,3,2100,2961,1
1664479159017,1599601956396,30,3,8,3,2500,3889,1
1664479159018,1599601956389,30,3,5,3,2500,2151,1
1664479191111,1599601956130,30,3,37,16,2300,1841,1
1664479191112,1599601956038,30,3,36,16,2100,3502,1
1664479191113,1599601956029,30,3,74,28,2500,1738,1
1664479191114,1599601956299,30,3,15,7,2100,21792,1
1664479191115,1599601956071,30,3,63,24,2500,2985,1
1664479229045,1599601956426,30,3,-600,-60,0,8924,0
1664479229046,1599601956102,30,3,58,22,2500,3739,1
1664479229047,1599601956160,30,3,41,17,2500,13715,1
1664479229048,1599601956090,30,3,11,9,1300,7190,1
1664479229049,1599601956173,30,3,40,17,2500,4150,1
1664479243777,1599601956359,30,3,1,-600,1900,3509,2
1664479243778,1599601956421,30,3,1,-600,2500,3617,0
1664479243779,1599601956419,30,3,1,-600,2500,1849,0
1664479243780,1599601956377,30,3,1,-600,2300,3120,2
1664479243781,1599601956425,30,3,1,-600,2500,2387,0
1664479257830,1599601956415,30,3,1,-600,2300,2279,2
1664479257831,1599601956208,30,3,1,-600,1750,2615,2
1664479257842,1599601956178,30,1,-600,-600,1900,3000,2
1664479257852,1599601956422,30,3,1,-600,2500,1911,0
1664479257853,1599601956390,30,1,-600,-600,2150,4010,2
1664479279202,1599601956418,30,3,1,-600,2500,2314,0
1664479279203,1599601956375,30,3,1,-600,2100,4102,2
1664479279204,1599601956369,30,1,-600,-600,2100,4439,2
1664479279215,1599601956423,30,3,1,-600,2500,2478,0
1664479279225,1599601956417,30,1,-60,-600,0,6384,0
1664479304272,1599601956406,30,3,1,-600,2100,2042,2
1664479304273,1599601956412,30,1,-600,-600,2300,3688,2
1664479304274,1599601956404,30,1,-600,-600,2100,5232,2
1664479304275,1599601956409,30,1,-600,-600,2300,4896,2
1664479304276,1599601956343,30,2,-900,-600,1500,7708,2
1664479322133,1599601956417,30,3,-600,-60,0,1994,0
1664479322134,1599601956424,30,3,1,-600,2500,2020,0
1664479322135,1599601956420,30,1,-60,-600,0,4324,0
1664479322136,1599601956334,30,1,-600,-600,1950,5806,2
1664479322137,1599601956214,30,1,-600,-600,1300,3166,2
1664479342209,1599601956337,30,3,1,-600,1300,2597,2
1664479342210,1599601956281,30,3,1,-600,1300,2153,2
1664479342211,1599601956284,30,1,-600,-600,2100,5403,2
1664479342212,1599601956390,30,3,1,-600,2150,3469,2
1664479342213,1599601956412,30,3,1,-600,2300,6105,2
1664479357771,1599601956369,30,3,1,-600,2100,2889,2
1664479357772,1599601956426,30,3,1,-600,2500,1984,0
1664479357773,1599601956409,30,1,-600,-600,2300,3905,2
1664479357775,1599601956178,30,1,-600,-600,1900,3787,2
1664479357776,1599601956404,30,3,1,-600,2100,2637,2
1664479371543,1599601956343,30,1,-600,-600,1500,3284,2
1664479371544,1599601956420,30,3,-600,-60,0,3020,0
1664479371545,1599601956334,30,3,1,-600,1950,2149,2
1664479371547,1599601956214,30,1,-600,-600,1300,2721,2
1664479371548,1599601956417,30,3,1,-600,2500,2231,0
1664479384480,1599601956284,30,3,1,-600,2100,1558,2
1664479384481,1599601956214,30,3,1,-600,1300,1769,2
1664479384482,1599601956343,30,3,1,-600,1500,2851,2
1664479384483,1599601956420,30,3,1,-600,2500,2500,0
1664479384484,1599601956178,30,3,1,-600,1900,3904,2
1664479388518,1599601956409,30,1,-600,-600,2300,3887,2
1664479390343,1599601956409,30,3,1,-600,2300,1682,2
1664654825273,1599601956286,30,1,-600,12,2300,3834,1
1664654825276,1599601956343,30,1,-600,1,1300,11558,1
1664654825277,1599601956348,30,3,11,5,2500,3894,1
1664654825278,1599601956390,30,3,3,1,2150,3337,1
1664654825279,1599601956359,30,3,3,1,1900,3455,1
1664654849034,1599601956317,30,2,9,7,2350,7711,1
1664654849036,1599601956378,30,1,-600,3,1900,5290,1
1664654849037,1599601956331,30,2,6,5,2150,6445,1
1664654849038,1599601956421,30,3,3,1,2500,2216,1
1664654849039,1599601956269,30,3,31,12,2300,1955,1
1664654862745,1599601956394,30,3,7,3,2300,2391,1
1664654862746,1599601956284,30,3,3,1,2100,2554,1
1664654862747,1599601956210,30,3,5,3,1700,2819,1
1664654862748,1599601956208,30,3,3,1,1750,1986,1
1664654862749,1599601956418,30,3,3,1,2500,3822,1
1664654889388,1599601956398,30,3,9,3,2500,5223,1
1664654889389,1599601956412,30,1,-600,1,2100,6566,1
1664654889390,1599601956423,30,3,3,1,2500,2401,1
1664654889391,1599601956229,30,3,41,15,2500,6008,1
1664654889392,1599601956103,30,3,37,15,2300,6310,1
1664654914030,1599601956379,30,3,6,3,2100,4417,1
1664654914031,1599601956419,30,3,3,1,2500,2569,1
1664654914032,1599601956406,30,3,3,1,2100,2754,1
1664654914043,1599601956220,30,3,12,7,1500,2896,1
1664654914044,1599601956334,30,1,-600,1,1750,11887,1
1664654932978,1599601956355,30,3,9,5,2350,6098,1
1664654932979,1599601956377,30,3,3,1,2300,4741,1
1664654932980,1599601956214,30,3,3,1,1300,2597,1
1664654932990,1599601956281,30,3,3,1,1300,3233,1
1664654932991,1599601956400,30,3,9,3,2500,2138,1
1664654954186,1599601956201,30,3,45,17,2500,2101,1
1664654954187,1599601956107,30,3,5,3,1300,2820,1
1664654954188,1599601956369,30,3,3,1,2100,2337,1
1664654954198,1599601956178,30,2,2,1,1750,7285,1
1664654954200,1599601956018,30,3,34,18,2100,6529,1
1664654971200,1599601956424,30,1,-600,1,2300,3678,1
1664654971201,1599601956402,30,3,9,3,2500,2521,1
1664654971212,1599601956417,30,2,2,1,2350,4915,1
1664654971222,1599601956425,30,3,3,1,2500,2196,1
1664654971223,1599601956156,30,1,-600,17,1900,3580,1
1664654991686,1599601956146,30,2,7,5,1950,7638,1
1664654991687,1599601956312,30,3,17,7,2500,1934,1
1664654991688,1599601956404,30,3,3,1,2100,3641,1
1664654991699,1599601956322,30,3,18,7,2500,3013,1
1664654991700,1599601956420,30,1,-600,1,2300,4104,1
1664655009199,1599601956427,30,3,-600,-60,0,5082,0
1664655009200,1599601956428,30,2,-330,-60,0,3425,0
1664655009202,1599601956429,30,3,-600,-60,0,3017,0
1664655009203,1599601956430,30,3,-600,-60,0,2410,0
1664655009214,1599601956431,30,3,-600,-60,0,3441,0
1664655029209,1599601956193,30,3,41,17,2300,4097,1
1664655029210,1599601956217,30,2,16,15,2350,4822,1
1664655029211,1599601956337,30,3,3,1,1300,3455,1
1664655029212,1599601956375,30,3,3,1,2100,2351,1
1664655029213,1599601956415,30,3,3,1,2300,5126,1
1664655055904,1599601956174,30,3,38,17,2500,3591,1
1664655055905,1599601956397,30,3,5,3,2500,8527,1
1664655055906,1599601956409,30,2,2,1,2150,5708,1
1664655055917,1599601956422,30,3,3,1,2500,2096,1
1664655055918,1599601956426,30,1,-600,1,2300,6624,1
1664655074587,1599601956405,30,3,5,3,2500,3600,1
1664655074588,1599601956403,30,3,5,3,2500,2673,1
1664655074589,1599601956323,30,3,22,8,2500,8768,1
1664655074590,1599601956347,30,3,17,6,2500,1329,1
1664655074601,1599601956282,30,3,10,5,1700,2177,1
1664655089144,1599601956179,30,3,47,18,2500,2023,1
1664655089145,1599601956336,30,3,19,7,2500,2888,1
1664655089146,1599601956344,30,3,15,6,2500,2635,1
1664655089147,1599601956088,30,2,3,2,1800,4084,1
1664655089148,1599601956362,30,3,10,5,2500,2158,1
1664655123176,1599601956121,30,3,57,23,2500,4045,1
1664655123177,1599601956329,30,2,7,6,2150,17204,1
1664655123178,1599601956350,30,3,9,5,2300,2955,1
1664655123179,1599601956353,30,3,12,5,2500,5840,1
1664655123189,1599601956158,30,3,48,19,2500,3864,1
1664655150400,1599601956175,30,3,8,5,1500,10615,1
1664655150402,1599601956361,30,3,12,5,2500,2666,1
1664655150403,1599601956085,30,2,6,5,1550,6441,1
1664655150404,1599601956278,30,3,30,13,2500,4972,1
1664655150405,1599601956363,30,3,10,5,2500,2352,1
1664655176559,1599601956052,30,2,7,5,1950,6328,1
1664655176560,1599601956135,30,3,50,19,2500,3886,1
1664655176562,1599601956368,30,3,7,4,2350,3372,1
1664655176563,1599601956244,30,3,14,7,2100,9646,1
1664655176564,1599601956354,30,3,10,5,2500,2787,1
1664655201070,1599601956342,30,3,14,6,2500,1869,1
1664655201072,1599601956349,30,3,16,6,2500,2920,1
1664655201073,1599601956313,30,3,20,8,2500,2201,1
1664655201074,1599601956333,30,3,19,7,2500,2205,1
1664655201075,1599601956432,30,1,-60,-60,0,15161,0
1664655225030,1599601956433,30,3,-600,-60,0,2019,0
1664655225031,1599601956434,30,3,-600,-60,0,3270,0
1664655225032,1599601956435,30,3,-600,-60,0,2969,0
1664655225033,1599601956436,30,1,-60,-60,0,10716,0
1664655225034,1599601956286,30,1,-600,-600,2300,4859,2
1664655240282,1599601956432,30,1,-60,-60,0,5051,0
1664655240283,1599601956428,30,3,-600,-60,0,3237,0
1664655240284,1599601956436,30,3,-600,-60,0,2018,0
1664655240295,1599601956343,30,3,1,-600,1300,2227,2
1664655240296,1599601956412,30,3,1,-600,2100,2604,2
1664655265119,1599601956378,30,3,1,-600,1900,4882,2
1664655265120,1599601956429,30,3,1,-600,2500,2149,0
1664655265121,1599601956420,30,3,1,-600,2300,3104,2
1664655265122,1599601956334,30,3,1,-600,1750,11401,2
1664655265123,1599601956431,30,3,1,-600,2500,3170,0
1664655300805,1599601956427,30,3,1,-600,2500,5205,0
1664655300806,1599601956424,30,4,2,-600,2300,12485,2
1664655300807,1599601956156,30,1,-600,-600,1900,9258,2
1664655300808,1599601956430,30,3,1,-600,2500,2372,0
1664655300809,1599601956426,30,1,-600,-600,2300,6237,2
1664655323926,1599601956432,30,3,-600,-60,0,9202,0
1664655323927,1599601956433,30,3,1,-600,2500,5824,0
1664655323928,1599601956436,30,3,1,-600,2500,2938,0
1664655323929,1599601956428,30,3,1,-600,2500,1947,0
1664655323940,1599601956434,30,3,1,-600,2500,3083,0
1664655362423,1599601956286,30,1,-600,-600,2300,3963,2
1664655362424,1599601956435,30,3,1,-600,2500,4286,0
1664655362425,1599601956156,30,1,-600,-600,1900,25038,2
1664655362426,1599601956426,30,1,-600,-600,2300,5087,2
1664655376665,1599601956156,30,3,1,-600,1900,6686,2
1664655376666,1599601956432,30,3,1,-600,2500,2317,0
1664655376667,1599601956426,30,3,1,-600,2300,2400,2
1664655376668,1599601956286,30,3,1,-600,2300,2721,2
1664736519287,1599601956364,30,3,13,5,2500,2745,1
1664736519294,1599601956261,30,3,10,6,1700,4629,1
1664736519295,1599601956407,30,3,6,3,2500,2666,1
1664736519297,1599601956318,30,1,-600,6,1950,10254,1
1664736519299,1599601956374,30,3,12,5,2500,4283,1
1664736602521,1599601956288,30,3,24,12,2350,1825,1
1664736602523,1599601956111,30,3,7,5,1300,32808,1
1664736602524,1599601956411,30,3,6,3,2500,2138,1
1664736602525,1599601956360,30,3,13,5,2300,18218,1
1664736602526,1599601956435,30,3,3,1,2500,28085,1
1664736644807,1599601956134,30,3,52,20,2500,2205,1
1664736644809,1599601956280,30,3,31,14,2500,10575,1
1664736644810,1599601956432,30,3,3,1,2500,18053,1
1664736644811,1599601956434,30,3,3,1,2500,3203,1
1664736644822,1599601956264,30,2,11,10,1950,8117,1
1664736705963,1599601956433,30,3,3,1,2500,27545,1
1664736705964,1599601956436,30,1,-600,1,2300,20423,1
1664736705965,1599601956096,30,3,61,25,2500,3753,1
1664736705966,1599601956216,30,3,43,17,2500,2365,1
1664736705968,1599601956226,30,1,-600,17,2300,6911,1
1664736721990,1599601956420,30,3,3,1,2300,8268,1
1664736721991,1599601956334,30,3,3,1,1750,1865,1
1664736721992,1599601956413,30,3,6,3,2500,1589,1
1664736721994,1599601956414,30,3,6,3,2500,1945,1
1664736721995,1599601956012,30,3,19,13,1700,2207,1
1664736746657,1599601956385,30,3,6,3,2150,2133,1
1664736746658,1599601956356,30,3,6,3,2100,1952,1
1664736746659,1599601956352,30,3,17,6,2500,1992,1
1664736746670,1599601956279,30,3,16,9,2100,2393,1
1664736746671,1599601956172,30,1,-600,3,1300,16051,1
1664736782708,1599601956384,30,1,-600,3,1950,5521,1
1664736782709,1599601956339,30,3,16,7,2500,4755,1
1664736782711,1599601956332,30,3,19,8,2500,2669,1
1664736782712,1599601956239,30,3,8,6,1700,3687,1
1664736782713,1599601956428,30,3,3,1,2500,19270,1
1664736861230,1599601956437,30,3,-600,-60,0,2523,0
1664736861231,1599601956438,30,3,-600,-60,0,4596,0
1664736861233,1599601956439,30,2,-330,-60,0,4383,0
1664736861234,1599601956440,30,3,-600,-60,0,6006,0
1664736861235,1599601956441,30,1,-60,-60,0,60000,0
1664736894786,1599601956335,30,3,17,8,2500,12574,1
1664736894788,1599601956223,30,1,-600,17,2300,3637,1
1664736894789,1599601956401,30,3,6,3,2300,3067,1
1664736894790,1599601956304,30,1,-600,3,1600,5492,1
1664736894791,1599601956338,30,3,17,7,2500,8640,1
1664736919163,1599601956410,30,3,6,3,2500,2846,1
1664736919164,1599601956426,30,1,-600,1,2100,5008,1
1664736919165,1599601956399,30,3,5,3,2300,7142,1
1664736919166,1599601956343,30,3,3,1,1300,3584,1
1664736919167,1599601956203,30,3,48,19,2500,5636,1
1664736971009,1599601956218,30,3,40,17,2500,2517,1
1664736971010,1599601956255,30,3,13,5,2300,2901,1
1664736971011,1599601956156,30,1,-600,1,1700,15305,1
1664736971012,1599601956345,30,3,16,7,2500,5937,1
1664736971013,1599601956430,30,3,3,1,2500,25057,1
1664737005563,1599601956441,30,3,-600,-60,0,7391,0
1664737005564,1599601956370,30,3,13,5,2500,1984,1
1664737005565,1599601956429,30,3,3,1,2500,13653,1
1664737005566,1599601956427,30,3,3,1,2500,4431,1
1664737005567,1599601956412,30,3,3,1,2100,6955,1
1664737034969,1599601956289,30,3,39,14,2500,5854,1
1664737034970,1599601956378,30,3,3,1,1900,2821,1
1664737034971,1599601956286,30,1,-600,1,2100,7344,1
1664737034972,1599601956357,30,3,16,6,2500,4552,1
1664737034973,1599601956408,30,3,9,3,2500,8693,1
1664737075286,1599601956256,30,3,7,5,1500,2921,1
1664737075287,1599601956431,30,3,3,1,2500,11827,1
1664737075288,1599601956416,30,3,6,3,2500,2668,1
1664737075289,1599601956326,30,3,16,7,2300,4172,1
1664737075290,1599601956151,30,1,-600,9,1900,18594,1
1664737090743,1599601956442,30,3,-600,-60,0,1916,0
1664737090744,1599601956443,30,3,-600,-60,0,1952,0
1664737090745,1599601956444,30,1,-60,-60,0,3955,0
1664737090746,1599601956445,30,3,-600,-60,0,4169,0
